0	-0.849253731
1	0.703327262
2	-0.007420219
3	0.19986552
4	0.267988215
5	-0.008333951
6	0.201225826
7	0.371997693
8	-0.435033105
9	0.27987062
10	-0.609577452
11	0.329280311
12	-0.124013196
13	0.05226661
14	-0.258470085
15	0.27235415
16	0.030838044
17	-0.739829185
18	0.000921873
19	0.057179552
20	0.375764241
21	0.444719382
22	0.53485132
23	0.270340421
24	0.227661044
25	-0.443305414
26	0.568038392
27	0.592004525
28	0.132858226
29	-0.788693608
30	0.554987339
31	-0.409347629
32	-0.185512085
33	0.125961101
34	-0.482106883
35	0.440591211
36	-0.43864211
37	-0.117820926
38	-0.34938052
39	-0.159395225
40	-0.011645999
41	0.666449722
42	0.647082999
43	0.053516999
44	-0.341080561
45	0.178734624
46	0.374690232
47	0.434391334
48	0.304046359
49	-0.254448059
50	0.088546761
51	0.498834721
52	-0.120959351
53	0.307973951
54	0.170507562
55	-0.18945502
56	0.938036121
57	0.711449089
58	-0.327801897
59	0.034963169
60	-0.335230728
61	-0.384073267
62	0.37649416
63	0.127306673
64	0.839442102
65	0.252475213
66	0.304435291
67	0.364628272
68	0.154877015
69	0.765883591
70	0.5478532
71	0.26125674
72	0.177754802
73	0.2988303
74	0.233017071
75	0.779616145
76	0.416939797
77	1.090795269
78	0.069178708
79	0.968063253
80	1.566377823
81	1.417049387
82	0.881935658
83	0.810289599
84	0.651379016
85	1.168240871
86	0.70785685
87	1.380627875
88	0.565711398
89	1.171080471
90	1.425669012
91	2.150676249
92	2.177788315
93	1.527266694
94	1.733310229
95	2.08209751
96	2.168542288
97	1.76003361
98	1.51531587
99	2.202189831
100	2.719692029
101	2.296701951
102	2.683523511
103	2.833058174
104	3.527066706
105	3.848193356
106	3.511942913
107	3.36794958
108	3.096099718
109	3.802024787
110	4.621894577
111	4.037645244
112	5.027335806
113	4.585487193
114	4.538058136
115	5.080308218
116	5.567869871
117	5.028353756
118	6.075847968
119	5.201747601
120	6.777421935
121	6.00896432
122	6.918392483
123	7.532556633
124	7.829576579
125	7.942364016
126	7.804399355
127	7.440034814
128	8.928546052
129	9.608667473
130	9.361752501
131	9.93461144
132	9.323970355
133	10.27030388
134	10.47999884
135	11.24091166
136	11.6624939
137	11.71717819
138	12.98254858
139	12.86235918
140	12.33872648
141	13.45414552
142	13.99255638
143	14.38354001
144	15.30264081
145	14.77212831
146	15.60244375
147	16.64403157
148	17.14946769
149	18.43483897
150	19.13333425
151	19.32250494
152	19.37513729
153	19.79133982
154	21.76988766
155	21.72134507
156	22.8840633
157	23.41504737
158	23.86641437
159	24.31522405
160	25.48713235
161	26.04421122
162	26.97727634
163	27.83318641
164	29.32026837
165	30.47751226
166	30.14065256
167	31.22741733
168	33.16965121
169	34.09723801
170	35.03280481
171	35.50627592
172	36.90787435
173	37.83787267
174	39.19723971
175	39.94737694
176	40.40227475
177	42.47191414
178	43.77663353
179	45.31697627
180	46.82998588
181	48.10305072
182	48.54625672
183	50.65706797
184	51.12901354
185	53.25024566
186	54.40077138
187	55.95519354
188	56.76793575
189	58.69373444
190	60.5485682
191	62.02212755
192	63.43406453
193	66.24573706
194	67.14350894
195	69.26278824
196	70.24946154
197	72.25487794
198	75.0658978
199	76.4578072
200	78.51979777
201	79.93316637
202	82.14128422
203	84.87878562
204	86.77764928
205	88.23967169
206	90.96850755
207	92.85356426
208	94.61769053
209	97.63160303
210	99.4206358
211	101.9577777
212	104.8148462
213	107.711847
214	109.5755841
215	112.5915985
216	115.1135694
217	116.9661149
218	119.8179698
219	123.0498594
220	125.8278932
221	128.3269639
222	131.8084876
223	134.6480884
224	137.6822194
225	140.6298436
226	143.3763041
227	147.1115847
228	149.6471591
229	153.6016915
230	157.1459405
231	160.3262135
232	164.0370681
233	166.9723842
234	170.6697237
235	174.7859605
236	178.3481969
237	181.6457331
238	187.0129271
239	190.2096524
240	194.7330042
241	199.0048582
242	202.4183643
243	206.8872458
244	211.2438967
245	215.5924126
246	220.0067025
247	223.9040395
248	229.4663522
249	232.8572121
250	238.8328626
