0	0.387153738
1	0.192991287
2	0.286980036
3	0.382938046
4	0.61487827
5	0.327220011
6	0.268148644
7	0.312320666
8	-0.083096713
9	-0.079247553
10	0.133610166
11	0.251791467
12	-0.576270944
13	-0.070120545
14	0.213773968
15	0.037788672
16	-0.191127846
17	-0.109595471
18	-0.379235042
19	0.09844659
20	-0.315452404
21	0.017292974
22	0.569996315
23	0.224953934
24	-0.378535674
25	0.845177335
26	0.779280756
27	0.29790979
28	0.301175615
29	-0.346455257
30	0.554849864
31	-0.245710535
32	-0.325593381
33	-0.486219745
34	0.536983794
35	0.446088484
36	0.110570949
37	-0.232206921
38	0.04873895
39	-0.005584904
40	-0.400770623
41	0.345386323
42	0.006031537
43	-0.464023466
44	-0.478904571
45	-0.305779932
46	0.054811692
47	-0.355393737
48	0.22643239
49	-0.132240379
50	-0.515062726
51	0.300840607
52	0.049179948
53	0.670795019
54	0.344913059
55	0.297107719
56	0.111344121
57	0.470309239
58	0.63351624
59	0.212466533
60	-0.389011123
61	0.067304753
62	-0.320053318
63	-0.229568757
64	0.056120778
65	-0.190859906
66	-0.52488334
67	0.49576974
68	0.025835704
69	0.456665305
70	0.227970169
71	-0.5465629
72	-0.240560789
73	0.535170464
74	-0.161470217
75	-0.527981114
76	0.123372165
77	0.480557262
78	0.256829907
79	-0.096511354
80	0.05300131
81	0.048098719
82	0.283340812
83	-0.089304249
84	0.053110486
85	0.512121379
86	0.473079992
87	0.017420378
88	0.441640624
89	-0.968204837
90	0.390277264
91	-0.697802622
92	-0.060026708
93	0.180967449
94	-0.001303378
95	0.493552933
96	0.209510198
97	-0.322166593
98	0.566684207
99	-0.193988338
100	-0.010559376
101	0.31279964
102	0.116288863
103	-0.558932941
104	0.353730216
105	-0.740731241
106	-0.732075417
107	-0.5175701
108	-0.369543995
109	-0.02374617
110	0.530662285
111	-0.6007297
112	0.568368509
113	-0.055754626
114	0.262297972
115	0.631189117
116	0.208079936
117	0.175302111
118	-0.271696661
119	0.723972354
120	-0.149239568
121	0.416864994
122	0.314838185
123	-0.178410705
124	-0.367059478
125	0.081670446
126	0.333503216
127	0.13705638
128	-0.704121451
129	0.487577163
130	-0.295649477
131	-0.066962002
132	-0.088732804
133	0.357581722
134	-0.506785209
135	0.081066992
136	0.653097949
137	-0.660006314
138	-0.006916993
139	0.242142765
140	-0.38859022
141	0.393544416
142	-0.356899361
143	-0.115186001
144	-0.148652037
145	0.370283677
146	-0.873151203
147	-0.250257834
148	-0.592429582
149	-0.209876218
150	-0.366511771
151	0.013547635
152	-0.329805134
153	-0.447942408
154	0.030395805
155	-0.087815004
156	-0.292733089
157	0.473114596
158	-0.952513164
159	0.172105628
160	-0.02184431
161	0.543507054
162	0.382301091
163	0.514179714
164	-0.150997851
165	-0.195194454
166	-0.175790307
167	-0.047397772
168	-0.418959373
169	-0.809769562
170	0.116069859
171	0.188492611
172	0.298560378
173	0.39322961
174	-0.010762069
175	0.108263922
176	0.030947404
177	0.411952853
178	0.63284943
179	0.447548946
180	0.058181512
181	0.739826693
182	-0.138738824
183	0.111456175
184	0.11309016
185	-0.041451077
186	-0.128907276
187	0.493143637
188	-0.445265857
189	-0.556467284
190	-0.293397904
191	0.072880259
192	-0.017246269
193	-0.447354366
194	0.385308771
195	-0.308101994
196	-0.574519682
197	0.578212832
198	-0.395248994
199	0.781014487
200	0.224971034
201	0.453827981
202	-0.142130891
203	-0.012337033
204	0.209234211
205	-0.389797841
206	-0.13540768
207	-0.63965972
208	-0.26446557
209	-0.37680181
210	0.302909753
211	-0.208972278
212	-0.585740076
213	-0.516245809
214	0.315835285
215	0.088814148
216	0.274712717
217	0.112238191
218	-0.548820962
219	0.375770304
220	-0.02068124
221	0.386981381
222	-0.076485273
223	-0.445002215
224	0.689187218
225	0.375682215
226	0.501479763
227	-0.119590295
228	-0.152066053
229	0.072129274
230	0.789958858
231	-0.043138366
232	0.3753532
233	-0.031028889
234	-0.235109998
235	-0.67132352
236	0.246706588
237	-0.049251438
238	0.237042394
239	0.315870167
240	0.276412087
241	-0.038453002
242	0.120429211
243	0.610139502
244	-0.195988896
245	0.074184819
246	-0.38316578
247	0.372333856
248	0.05094619
249	0.20449686
250	0.348281341
